,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,Discontinued,UnitsInStock,NotInStock,Price
2091,11062/53,11062,53,32.8,10,0.2,1,0,1,262.4
2092,11062/70,11062,70,15.0,12,0.2,0,15,0,144.0
2093,11063/34,11063,34,14.0,30,0.0,0,111,0,420.0
2094,11063/40,11063,40,18.4,40,0.1,0,123,0,662.4
2095,11063/41,11063,41,9.65,30,0.1,0,85,0,260.55
2096,11064/17,11064,17,39.0,77,0.1,1,0,1,2702.7000000000003
2097,11064/41,11064,41,9.65,12,0.0,0,85,0,115.80000000000001
2098,11064/53,11064,53,32.8,25,0.1,1,0,1,738.0
2099,11064/55,11064,55,24.0,4,0.1,0,115,0,86.4
2100,11064/68,11064,68,12.5,55,0.0,0,6,0,687.5
2101,11065/30,11065,30,25.89,4,0.25,0,10,0,77.67
2102,11065/54,11065,54,7.45,20,0.25,0,21,0,111.75
2103,11066/16,11066,16,17.45,3,0.0,0,29,0,52.349999999999994
2104,11066/19,11066,19,9.2,42,0.0,0,25,0,386.4
2105,11066/34,11066,34,14.0,35,0.0,0,111,0,490.0
2106,11067/41,11067,41,9.65,9,0.0,0,85,0,86.85000000000001
2107,11068/28,11068,28,45.6,8,0.15,1,26,1,310.08
2108,11068/43,11068,43,46.0,36,0.15,0,17,0,1407.6000000000001
2109,11068/77,11068,77,13.0,28,0.15,0,32,0,309.4
2110,11069/39,11069,39,18.0,20,0.0,0,69,0,360.0
2111,11070/1,11070,1,18.0,40,0.15,0,39,0,612.0
2112,11070/2,11070,2,19.0,20,0.15,0,17,0,323.0
2113,11070/16,11070,16,17.45,30,0.15,0,29,0,444.97499999999997
2114,11070/31,11070,31,12.5,20,0.0,0,0,1,250.0
2115,11071/7,11071,7,30.0,15,0.05,0,15,0,427.5
2116,11071/13,11071,13,6.0,10,0.05,0,24,0,56.99999999999999
2117,11072/2,11072,2,19.0,8,0.0,0,17,0,152.0
2118,11072/41,11072,41,9.65,40,0.0,0,85,0,386.0
2119,11072/50,11072,50,16.25,22,0.0,0,65,0,357.5
2120,11072/64,11072,64,33.25,130,0.0,0,22,0,4322.5
2121,11073/11,11073,11,21.0,10,0.0,0,22,0,210.0
2122,11073/24,11073,24,4.5,20,0.0,1,20,1,90.0
2123,11074/16,11074,16,17.45,14,0.05,0,29,0,232.08499999999995
2124,11075/2,11075,2,19.0,10,0.15,0,17,0,161.5
2125,11075/46,11075,46,12.0,30,0.15,0,95,0,306.0
2126,11075/76,11075,76,18.0,2,0.15,0,57,0,30.599999999999998
2127,11076/6,11076,6,25.0,20,0.25,0,120,0,375.0
2128,11076/14,11076,14,23.25,20,0.25,0,35,0,348.75
2129,11076/19,11076,19,9.2,10,0.25,0,25,0,69.0
2130,11077/2,11077,2,19.0,24,0.2,0,17,0,364.8
2131,11077/3,11077,3,10.0,4,0.0,0,13,0,40.0
2132,11077/4,11077,4,22.0,1,0.0,0,53,0,22.0
2133,11077/6,11077,6,25.0,1,0.02,0,120,0,24.5
2134,11077/7,11077,7,30.0,1,0.05,0,15,0,28.5
2135,11077/8,11077,8,40.0,2,0.1,0,6,0,72.0
2136,11077/10,11077,10,31.0,1,0.0,0,31,0,31.0
2137,11077/12,11077,12,38.0,2,0.05,0,86,0,72.2
2138,11077/13,11077,13,6.0,4,0.0,0,24,0,24.0
2139,11077/14,11077,14,23.25,1,0.03,0,35,0,22.5525
2140,11077/16,11077,16,17.45,2,0.03,0,29,0,33.852999999999994
2141,11077/20,11077,20,81.0,1,0.04,0,40,0,77.75999999999999
2142,11077/23,11077,23,9.0,2,0.0,0,61,0,18.0
2143,11077/32,11077,32,32.0,1,0.0,0,9,0,32.0
2144,11077/39,11077,39,18.0,2,0.05,0,69,0,34.199999999999996
2145,11077/41,11077,41,9.65,3,0.0,0,85,0,28.950000000000003
2146,11077/46,11077,46,12.0,3,0.02,0,95,0,35.28
2147,11077/52,11077,52,7.0,2,0.0,0,38,0,14.0
2148,11077/55,11077,55,24.0,2,0.0,0,115,0,48.0
2149,11077/60,11077,60,34.0,2,0.06,0,19,0,63.919999999999995
2150,11077/64,11077,64,33.25,2,0.03,0,22,0,64.505
2151,11077/66,11077,66,17.0,1,0.0,0,4,0,17.0
2152,11077/73,11077,73,15.0,2,0.01,0,101,0,29.7
2153,11077/75,11077,75,7.75,4,0.0,0,125,0,31.0
2154,11077/77,11077,77,13.0,2,0.0,0,32,0,26.0
